,rating,reviewContent,clean_text
6146,1,"Alhamdulillah TV Cooccaa 40in Sampai Dengan Selamat.... Tidak ada Cacad Sedikitpun Walupun tidak Menggunakan Packing Kayu'Cuma Agak Bosan Aja Dengan Xspedisi Ninja VAN'pengiriman Bekasi Ke Bekasi Sampe 2hari dan harus Transit Di Kelapa Dua, Next Semoga Awet Aja ini TV, Cuma Dari Suara Kurang Menggelegar dan Buku Garansinya Dimana Ya Min?",alhamdulillah televisi cooccaa in selamat cacad sedikit walupun packing kayucuma bosan xspedisi ninja vanpengiriman bekas bekas transit kelapa next moga awet televisi suara gelegar buku garansi mana ya min
6147,2,"Pengiriman ke bali terlalu lama pesan dr tanggal 9 sampainya tanggal 18, bingung barang dah sampai mana tidak ada pemberitahuan keterlambatan",kirim bal pesan tanggal sampai tanggal bingung barang pemberitahuan lambat
6148,0,"Tentang produk : Isi paket batre,remote, kartu garansi ada. Layar, suara, sinyal UHF std aja, cuma sayang tv gede belum bisa siaran digital. sesuai lah dengan harga. Ada harga ada rupa. Buat Lazada, tolong berikan pilihan buat kami untuk memilih jasa ekspedisi sesuai pilihan, karena Jakarta - Karawang sampai 6 hari, dg posisi dari tracking ninja express 5 hari mendem di gudang sortir Ciracas, 1 hari sampe di Purwakarta dan baru sampe ke Karawang. Padahal kalo bisa milih sih ada pos, jne, JNT yg deket kerumah. Cukup ini saja belanja di Lazada. Terima kasih semoga awet.",produk isi paket batreremote kartu garansi layar suara sinyal uhf std sayang televisi siar digital sesuai harga harga rupa lazada tolong pilih pilih jasa ekspedisi sesuai pilih jakarta karawang posisi tracking ninja express mendem gudang sortir ciracas purwakarta karawang milih sih pos jne jnt rumah belanja lazada terima kasih moga awet
6149,1,Barangnya bagus dengan harga yg sangat mengiurkan namun pengirimnya agak telat satu hari dari prediksi tapi so far bagus,barang bagus harga iur kirim telat prediksi far bagus
6150,1,"suka tv yang datang bagus bgt gambar jernih full HD lagi pokonya kalian yang gk beli, harus beli karna barang dan gambar sama bagus bgttttt Thks LAZADA💕",suka televisi bagus banget gambar jernih full hd poko beli beli barang gambar bagus bgttttt thks lazada
6151,2,"Gambar bagus.. jernihh & resolusi fullHD, yang kurang kualitas audio.. mono, cempreng dan gak enak di telinga, ya sesuai harga lah..",gambar bagus jernihh resolusi fullhd kualitas audio mono cempreng enak telinga ya sesuai harga
6152,1,"untuk tv led 40 inch dengan harga 2jt kurang serebu ini udah sangat recommend banget.. packing keren, tv bagus, simple penggunaannya, layar cukup tajem, suara oke, hhmmm.. apalagi ya?? yaa oke deh ini coocaa, yg pasti ga bikin kaakuu.. #coocaaid #temancoocaa",televisi led inch harga jt rebu recommend banget packing keren televisi bagus simpel guna layar tajem suara oke hhmmm ya yaa oke deh coocaa bikin kaakuu coocaaid temancoocaa
6153,1,"TV nya Very Good, TV Real 40in dgn hrg 32in, Mantap AbiezzZ dpt promo 2jt. Ditunggu promo nya lagi ya. Siapa tau bisa dpt hrg dibawah 2jt promo selanjutnya.😁 Utk Kurirnya juga terima kasih byk lgsg dipasangkan dan dites ditempat langsung TV nya, pelayanannya Very Good.",televisi nya very good televisi real in harga in mantap abiezzz promo jt tunggu promo nya ya tau harga bawah jt promo kurir terima kasih langsung pasang tes tempat langsung televisi nya layan very good
6154,2,"pesanan tv saya udh datng, tapi kok gak dapat kartu garansi, jd klo mau claim garansinya gimana nih?m",pesan televisi datng kartu garansi claim garansi nihm
6155,0,"ada harga ada kualitas uda hukum nya emg begitu. belum sebulan mati sendiri ga mau hidup lagi, mau garansi kemana ga tau tmpt service nya kartu garansi pun ga ada? hellow.. 2.2jt melayang ini mah jd rongsokan",harga kualitas hukum nya emang bulan mati hidup garansi mana tau servis nya kartu garansi hellow jt layang mah rongsok
6156,2,Barang sampai. Lcd retak gak bisa di pakai. Sudah dikirim balik ke lazada. Terima kasih lazada ongkir balik ditanggung lazadaa,barang lcd retak pakai kirim lazada terima kasih lazada ongkir tanggung lazadaa
6157,2,tv nya baru dtg hari ini.25/7/19(bali) orderan tgl 15 juli. orderan dtg sesuai dg yg di pesan. cuma agak waswas karena waktu pemgiriman yg lama.,televisi nya inibali order tanggal juli order sesuai pesan waswas pemgiriman
6158,0,"Pesan udh dr tanggal 11 desember 2018, barangnya datang di kupang NTT 10 januari 2019. PARAH.  PADAHAL SEBELUMNYA SY BELI 40INC BEGINI DAYANGNYA SEMINGGU.  BELI KEDUA PARAH BGT. TAPI SYUKUR BARANGNYA AMAN SAMPAI KUPANG. SY KASIH 1 BINTANG AJ. TKS",pesan tanggal desember barang kupang ntt januari parah beli inc dayang minggu beli parah banget syukur barang aman kupang kasih bintang terimakasih
6159,0,"pengiriman barang elektronik pake layanan Trucking yg gk ada asuransinya. pesanan sampai 1 bln lamanya.. payah banget. untuk produk biasa aja, sprtnya fresh ratenya rendah sekali untuk sekelas 40""",kirim barang elektronik pakai layan trucking asuransi pesan payah banget produk sprtnya fresh ratenya rendah kelas
6160,1,"packing rapih biar cmn di bungkus buble warp.. buat tvnya ketajamannya kurang dan suaranya kurang jg.. sesuai lah ama harganya.. thanks buat kurirnya yg dah bela2in nyari alamat yg bener,saya khilaf bang ngasih alamatnya jd salah kirim alamat deh,malah alamat mantan yg di kirim..hahahahaha",packing rapih biar cmn bungkus buble warp tvnya tajam suara sesuai harga terimakasih kurir bain nyari alamat benersaya khilaf bang alamat salah kirim alamat dehmalah alamat mantan kirimhahahahaha
6161,2,"gambar nya sama kya yg thradsaya kira android tv ternyata yg biasa, tau gitu nambah dikit dpt android",gambar nya thradsaya android televisi tau tambah android
6162,0,kulitas gambar tidak seperti yg di harapkan. namun over all ok.. ada barang ada harga... pengiriman supar cepat.,kulitas gambar harap over all ok barang harga kirim supar cepat
6163,0,Tv di terima 2 hari setelah pembayaran.  Tv di terima tapi setelah di buka ternyata layar LED nya pecah. Amat sangat kecewa dengan kualitas pengiriman dan barangnya.  Jadi bikin ribet saja karena harus melakukan pengembalian dan isi segala macam formulir. Mana besok hari libur nasional dan libur panjang. Jadi makin susah cari jne untuk pengembalian. Ama amat kecewa,televisi terima bayar televisi terima buka layar led nya pecah kecewa kualitas kirim barang bikin ribet kembali isi formulir besok libur nasional libur susah cari jne kembali kecewa
6164,0,"kalo bisa gak usah beli deh barang ini. ini harga murah. tpi ya kualitasnya jga rendah banget. kaya jual produk gagal. punya saya 3 bulan aja layar udah MATI TOTAL. udah dibawa ke servis center suruh ganti layar yang mana harganya hampir kaya tvnya 1jt lbh. apa lgi klo pengaturan resolusi nih TV. kacau parah full HD masa gak pas sama layarnya sampe kepotong"". kan jelas ya ini barang cacat tpi dijual apa adanya tanpa melihat kualiatasnya. cma yg penting laku aja nih tv. kecewa parah sih gak bakal pake brand ini lagi.",beli deh barang harga murah ya kualitas rendah banget kaya jual produk gagal layar mati total bawa servis center suruh ganti layar harga kaya tvnya jt atur resolusi nih televisi kacau parah full hd pas layar potong ya barang cacat jual kualiatasnya cma laku nih televisi kecewa parah sih pakai brand
6165,1,"pembelian kedua barang yang sama, produk memuaskan semoga awet. cuma telat di pengiriman aja, dlu gak nyampe sehari barang udh datang di Makassar, yg ini butuh wakktu 5 hari",beli barang produk muas moga awet telat kirim hari barang makassar butuh wakktu
6166,1,Proses cepat sesuai prediksi ... lagi promo jadi dpt harga murah cuma 2.2 jt utk 4O inch .....mantap,proses cepat sesuai prediksi promo harga murah jt o inch mantap
6167,0,"Low Quality Channel masih analog / belum digital, suara belum stereo. kurang peka pada gambar alias kurang jelas. thx",low kualitas channel analog digital suara stereo peka gambar alias terimakasih
6168,2,"Tv diterima 15 sore, malam pulang kerja langsung stel pada saat udh dpt signa ehk ada garis blok warna kehitaman pada layar & garis hitam.. agk sedikit kecewa hari ini rencana RA ke lazada.. mudah"" nnti dpt kondsi yg baik",televisi terima sore malam pulang kerja langsung stel signa ehk garis blok warna hitam layar garis hitam kecewa rencana ra lazada mudah nnti kondsi
6169,2,"TV besar harga murah, tp suara mono Mudah2n awet",televisi harga murah suara mono mudahn awet
6170,0,"Barang sdh sy terima, pengiriman cepat, exellent..tp kualitas barang tidak bagus..penerimaan sinyal tv tidak bagus, hanya dapat menerima 4 stasiun tv..sy sdh coba beberapa antena tetap sj..sedangkan tv sy merk lain tokcer..tidak ada masalah dengan penerimaan, semua stasiun tv diterima dengan baik... tidak puas terhadap merk ini..",barang terima kirim cepat exellenttp kualitas barang baguspenerimaan sinyal televisi bagus terima stasiun tvsy coba antena sjsedangkan televisi merk tokcertidak terima stasiun televisi terima puas merk
6171,0,"Suaranya standar banget kirain beneran surround, ga ada lobang baut buat ditempel ditembok, jd harus diletakan dimeja aja, layarnya biasa aja ga berasa HD nya,  malahan waktu dipake buat layar komputer gambarnya patah patah  dan sedikit pecah waktu muter film. tapi kalo pake flashdisk sih mendingan gambar pecahnya lebih dikit, yah begitulah ada harga ada rupa,. untuk pengiriman sih sudah ssesuai dengan jadwal yg tertera.",suara standar banget kirain beneran surround lobang baut tempel tembok leta meja layar asa hd nya pakai layar komputer gambar patah patah pecah putar film pakai flashdisk sih mending gambar pecah yah harga rupa kirim sih ssesuai jadwal tera
6172,2,"Ada beberapa faktor yg akan saya ulas 1. Pengiriman cepat, pesan tgl 24 okt & tgl 25 okt sudah on hand. 2. Adanya cacat produk berupa garis death pixel pada bagian bawah. 3. Respone live chat sangat baik & cepat untuk membahas pengembalian barang (sayang gak bisa tukar produk, hanya uang dikembalikan 3-7hari setelah produk di cek oleh lazada). 4. Tgl 26 okt produk saya kirim ke gudang lazada sidoarjo. 5. tgl 28 okt dana sudah dikembalikan ke rekening saya dari lazada. Untuk produk sendiri sudah baik dengan harga 2.5jtaan, hanya perlu meningkatkan QC aja sebelum dikirim. Untuk meminimalisir pengembarian produk (terutama elektronik).",faktor ulas kirim cepat pesan tanggal okt tanggal okt on hand cacat produk garis death pixel respone live chat cepat bahas kembali barang sayang tukar produk uang kembali produk cek lazada tanggal okt produk kirim gudang lazada sidoarjo tanggal okt dana kembali rekening lazada produk harga jtaan tingkat qc kirim meminimalisir pengembarian produk elektronik
6173,0,Kiriman TV pecah...dikemas tanpa paking kayu...bantu percepat proses refund,kirim televisi pecahdikemas paking kayubantu cepat proses refund
6174,1,"barangnya bagus ga ada masalah awal2 tadi sudah dicoba untuk flashdisk jg bs baca format FAT32 & NTFS, jg hdd external 1 TB NTFS. sayangnya pengiriman yg agak lama",barang bagus coba flashdisk baca format fat ntfs hdd external tb ntfs sayang kirim
6175,2,Barangnya bagus dan kondisi aman. Tetapi untuk pengiriman bikin jengkel. Lama bener dari JNE. 2hari di JNE Bekasi gak bergerak sama sekali. Lain kali paket kurir Lex atau yg lain aja. Sama kayaknya produknya udah dibuka untuk di review karna dus atas sudah kebuka tengahnya dan lakban kayaknya bukan yg asli bawaan pabrik,barang bagus kondisi aman kirim bikin jengkel bener jne jne bekas gerak kali paket kurir lex kayak produk buka tinjau dus buka tengah lakban kayak asli bawa pabrik
6176,0,"Begitu nyampe, dilihat dari fisik layar tidak ada yang pecah, ternyata pecah di layar led bagian dalam. kemungkinan pecah diperjalanan dalam pengantaran menuju rumah saya. namun dana sudah direfund dan proses refundnya juga gampang. semoga pihak lazada lebih memperhatikan proses pengiriman barang dengan cara menegur pihak ekspedisi yaitu ekspedisi Ninja.",fisik layar pecah pecah layar led pecah jalan antar rumah dana direfund proses refundnya gampang moga lazada perhati proses kirim barang tegur ekspedisi ekspedisi ninja
6177,2,"mantap seh...tp iy itu, msh analog... terasa noisenya, d adu sm merk sebelah dgn antena yg sama.. krg bagus tv nya, siaran antena biasa burem mulu...antena udh bli yg paling bagus",mantap sehtp iya analog noisenya d adu merk belah antena bagus televisi nya siar antena burem muluantena bli bagus
6178,2,"Tipinya ok, gambar bening suara kenceng, fitur2 nya juga kece.., Tapi pengiriman nya lemot, 2 minggu lebih baru dateng gara2 pake j*e.., Lain kali sebaiknya menggunakan LEX aja biar cepat sampai.., ⭐ 5 kualitas produk, ⭐ 1 pengiriman",tipi ok gambar bening suara cepat fitur nya gaul kirim nya lot minggu gara pakai je kali lex biar cepat kualitas produk kirim
6179,1,Barang Ok BGT memuaskan..pengiriman cepat..sy di Kab. Situbondo Prov. Jatim..mudah2n awet.,barang ok banget memuaskanpengiriman cepatsy kab situbondo prov jatimmudahn awet
6180,0,"Ptoduk diterima dgn baik, walaupun cuma dilapisi buble warp, pengiriman sangat cepat, jam 3 sore pesan, pagi jam 7 sdh sampai, padahal saya di gresik, TV nya gede, setelah dicoba OK banget, trim Lszafa.",ptoduk terima lapis buble warp kirim cepat jam sore pesan pagi jam gresik televisi nya coba ok banget trim lszafa
6181,1,"pengirimannya luar biasa cepat di wilayah jakarta timur. pesan sore, besok siangnya langsung sampai. overall, TVnya bagus. ga ada kendala.",kirim cepat wilayah jakarta timur pesan sore besok siang langsung overall tvnya bagus kendala
6182,2,"sayang sekali, tidak ada pilihan utk cicilan tetap pakai cc selain bca di produk ini. Dan yg saya sesalkan kenapa lazada dan seller tidak memberikan solusi jika pembeli melakukan kesalahan pesan barang, sementara jika penjual melakukan kesalahan seperti barang rusak dll, barang bisa dikembalikan/ditukar.",sayang pilih cicil pakai cc bca produk sesal lazada jual solusi beli salah pesan barang jual salah barang rusak lain barang dikembalikanditukar
6183,2,"barang sampai 6 hari ckup lumayan, belum full HD si menurut saya masi HD tp oke la harga segini. sampai work minus tidak packing kayu.",barang ckup lumayan full hd si hd oke la harga gin minus packing kayu
6184,1,bagus sesuai pesanan dicoba berjam jam lancar ... pengiriman cepat... sayang hanya di buble warp gak d packing kayu...,bagus sesuai pesan coba jam jam lancar kirim cepat sayang buble warp d packing kayu
6185,1,"Terimakasih buat lazada, produknya bagus, kali ini lbh cpt dr estimasi nya dibanding pesanan2 sy sebelumnya. Hanya 2 hari dr pemesanan.  Mohon maaf buat kru JNE yg sempat saya tahan 5 menit utk menyaksikan unboxing. Saya puas dgn produk tv coocaa ini. Sdh sy rekom ke family sy namun sy tdk bs mengatakan harganya sama dgn yg sy bayar soalnya sy bli pas moment diskon n dpt fasilitas gratis ongkir... Kapan lg ada 12: 12 nih...",terimakasih lazada produk bagus kali cepat estimasi nya banding pesan mesan mohon maaf kru jne tahan menit saksi unboxing puas produk televisi coocaa rekom family harga bayar bli pas momen diskon n fasilitas gratis ongkir nih
6186,1,"barang sudah saya terima, ternyata tv ini tidak bisa terima siaran digital. Apakah bisa tukar dengan yg bisa terima siaran digital ? tambah uang tidak masalah buat saya, mohon jawaban, Terima kasih",barang terima televisi terima siar digital tukar terima siar digital uang mohon terima kasih
6187,1,barang hrga segini kualitas oke punya..siapa yg gak bahagia...😊😊😊,barang harga gin kualitas oke punyasiapa bahagia
6188,2,"Brg ok, sesuai ekspektasi, cm agak keterlambatan dan tidak ada vga, serta komponen audio untuk speaker aktif",barang ok sesuai ekspektasi cm lambat vga komponen audio speaker aktif
6189,1,barang okey.. kurir okeyy... duit okeyyy... lazada okeyyyy....,barang okey kurir okeyy duit okeyyy lazada okeyyyy
6190,2,"untuk saat ini ok. bintang 3 dulu aja, nanti klo sudah 5 bulan masih baik  kan ku beri 5 bintang..",ok bintang ku bintang
6191,1,barangnya bagus,barang bagus
6192,1,barang sampe sebelum estimasi untuk awalan mantuuull gans 👍👍👍 semoga tahan lama 🤲🙏😇,barang estimasi awal mantuuull gans moga tahan
6193,0,"kacau balau.. kode promo bnihutri73 cuman jebakan betmen agar transaksi, bgt bayar pakai bni credit card, transaksi lgs valid memotong, tanpa kode otorisasi oto, resiko bobol kartu kredit sy, parahnya transaksi tdk bs dibatalkan lgs dr aplikasi, bahkan pembatalan melalu live agent pada h-0, dan h+2 gagal total, akhirnya brg terkirim, dan sy akan kembalikan, tp minta duit saya dibalikin dulu... bodo amat deh apa kata kalian.   lah wong sybyg kena jebakan betmen.   giliran kejadian gini sy di hubungi melulu... KENAPA TIDAK MENGHUBUNGI SAYA KETIKA BARANG TERKIRIM",kacau balau kode promo bnihutri jebak betmen transaksi banget bayar pakai bni credit card transaksi lgs valid potong kode otorisasi oto resiko bobol kartu kredit parah transaksi batal lgs aplikasi batal lalu live agen h h gagal total barang kirim kembali duit dibalikin bodoh deh sybyg kena jebak betmen gilir jadi hubung melulu hubung barang kirim
